resource_name,parameter_name,unit,observed_value,record_id,qc_pass,note,analyst_name,analyst_email,created_at,provider_codename,sample_date
tomato pomace,glucose_yld,% of glucan,65.2,buty079-aeb3,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,65.4,buty080-2d78,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,66.3,buty081-f476,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,72.0,buty082-ad24,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,70.8,buty083-30f5,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,72.4,buty084-11f3,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,72.4,buty103-5e9e,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,67.7,buty104-8f3c,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,73.2,buty105-8a32,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,86.4,buty106-5d8b,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,81.7,buty107-4b83,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,75.1,buty108-4c57,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,67.9,buty127-2bd2,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,73.8,buty128-7672,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,70.1,buty130-bbc1,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,74.0,buty131-0cfc,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,41.2,buty175-4243,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,44.6,buty176-6692,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,44.7,buty177-2177,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,27.4,buty178-1d39,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,42.9,buty179-a65a,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,42.8,buty180-7834,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
almond shells,glucose_yld,% of glucan,20.7,buty199-b0d5,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond shells,glucose_yld,% of glucan,20.8,buty200-bd41,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond shells,glucose_yld,% of glucan,21.1,buty201-6894,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond shells,xylose_yld,% of xylan,17.1,buty202-0af7,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond shells,xylose_yld,% of xylan,16.9,buty203-61f6,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond shells,xylose_yld,% of xylan,17.2,buty204-7eb8,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond hulls,glucose_yld,% of glucan,29.3,buty223-96b2,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond hulls,glucose_yld,% of glucan,31.2,buty224-7b02,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond hulls,glucose_yld,% of glucan,30.5,buty225-7368,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond hulls,xylose_yld,% of xylan,28.9,buty226-fabd,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond hulls,xylose_yld,% of xylan,45.0,buty227-e468,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond hulls,xylose_yld,% of xylan,35.1,buty228-d7bf,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond shells,glucose_yld,% of glucan,20.3,buty247-2fed,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond shells,glucose_yld,% of glucan,20.1,buty248-817a,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond shells,glucose_yld,% of glucan,17.0,buty249-c03e,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond shells,xylose_yld,% of xylan,14.4,buty250-109f,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond shells,xylose_yld,% of xylan,14.5,buty251-bdc1,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond shells,xylose_yld,% of xylan,13.3,buty252-decb,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond hulls,glucose_yld,% of glucan,30.9,buty271-7522,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond hulls,glucose_yld,% of glucan,11.0,buty272-6b9b,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond hulls,glucose_yld,% of glucan,38.5,buty273-f151,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond hulls,xylose_yld,% of xylan,33.2,buty274-ed9d,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond hulls,xylose_yld,% of xylan,10.9,buty275-e980,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
almond hulls,xylose_yld,% of xylan,41.3,buty276-4aa7,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tiny,2026-07-08 03:54:21.165553
walnut tree sticks,glucose_yld,% of glucan,18.7,buty343-3183,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut tree sticks,glucose_yld,% of glucan,16.9,buty344-9740,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut tree sticks,glucose_yld,% of glucan,16.2,buty345-a5bc,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut tree sticks,xylose_yld,% of xylan,16.6,buty346-f978,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut tree sticks,xylose_yld,% of xylan,16.0,buty347-8f10,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut tree sticks,xylose_yld,% of xylan,16.7,buty348-e7b5,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
almond branches,glucose_yld,% of glucan,11.8,buty367-7ab1,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond branches,glucose_yld,% of glucan,11.5,buty369-947d,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond branches,xylose_yld,% of xylan,13.4,buty370-5f0c,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
almond branches,xylose_yld,% of xylan,11.9,buty372-f35e,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,vibrant,2026-07-08 03:54:21.165553
walnut shells,glucose_yld,% of glucan,81.5,buty391-1d2c,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut shells,glucose_yld,% of glucan,83.7,buty392-448d,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut shells,glucose_yld,% of glucan,89.0,buty393-de8d,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut shells,xylose_yld,% of xylan,21.8,buty394-3c1f,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut shells,xylose_yld,% of xylan,19.0,buty395-66ec,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
walnut shells,xylose_yld,% of xylan,20.5,buty396-d47f,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,energetic,2026-07-08 03:54:21.165553
sweet potato culls,glucose_yld,% of glucan,23.9,buty415-90b5,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tackle,2026-07-08 03:54:21.165553
sweet potato culls,glucose_yld,% of glucan,27.3,buty416-bf0a,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tackle,2026-07-08 03:54:21.165553
sweet potato culls,glucose_yld,% of glucan,34.7,buty417-e945,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,tackle,2026-07-08 03:54:21.165553
corn stover husks,glucose_yld,% of glucan,82.4,buty439-f17b,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover husks,glucose_yld,% of glucan,84.1,buty440-c36c,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover husks,glucose_yld,% of glucan,78.9,buty441-d08d,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover husks,xylose_yld,% of xylan,72.5,buty442-04c1,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover husks,xylose_yld,% of xylan,71.5,buty443-ec72,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover husks,xylose_yld,% of xylan,67.4,buty444-217a,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover cobs,glucose_yld,% of glucan,84.0,buty463-ccd3,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover cobs,glucose_yld,% of glucan,84.1,buty465-e4d4,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover cobs,xylose_yld,% of xylan,68.1,buty466-ab89,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover cobs,xylose_yld,% of xylan,69.3,buty468-c171,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover stalks,glucose_yld,% of glucan,75.4,buty487-790a,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover stalks,glucose_yld,% of glucan,71.8,buty488-f0ed,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover stalks,glucose_yld,% of glucan,73.2,buty489-e20f,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover stalks,xylose_yld,% of xylan,67.9,buty490-d2b9,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover stalks,xylose_yld,% of xylan,62.5,buty491-0a44,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
corn stover stalks,xylose_yld,% of xylan,62.5,buty492-6317,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,caterpillar,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,36.32,buty529-d2fe,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,excellent,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,31.57,buty530-10e1,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,excellent,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,11.71,buty531-481f,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,excellent,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,11.29,buty532-9810,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,excellent,2026-07-08 03:54:21.165553
olive stems / leaves,glucose_yld,% of glucan,38.04,buty533-a4f3,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,excellent,2026-07-08 03:54:21.165553
olive stems / leaves,glucose_yld,% of glucan,33.28,buty534-a669,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,excellent,2026-07-08 03:54:21.165553
olive stems / leaves,xylose_yld,% of xylan,19.32,buty535-4714,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,excellent,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,64.64,buty843-68cd,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,63.06,buty844-c581,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,69.75,buty845-aae3,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,70.35,buty846-ecc5,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive stems / leaves,glucose_yld,% of glucan,23.6,buty847-3213,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive stems / leaves,glucose_yld,% of glucan,27.07,buty848-2733,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive stems / leaves,xylose_yld,% of xylan,41.64,buty849-f303,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive stems / leaves,xylose_yld,% of xylan,38.71,buty850-2987,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
grape pomace,glucose_yld,% of glucan,68.1,chol001-55cb,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape pomace,glucose_yld,% of glucan,77.4,chol002-bfed,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape pomace,glucose_yld,% of glucan,80.3,chol003-ed34,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape pomace,xylose_yld,% of xylan,34.4,chol004-671c,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape pomace,xylose_yld,% of xylan,41.0,chol005-e98d,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape pomace,xylose_yld,% of xylan,41.3,chol006-7523,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape stem,glucose_yld,% of glucan,26.9,chol025-5b64,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape stem,glucose_yld,% of glucan,25.4,chol026-ad28,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape stem,glucose_yld,% of glucan,24.6,chol027-1686,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape stem,xylose_yld,% of xylan,37.4,chol028-627e,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape stem,xylose_yld,% of xylan,36.6,chol029-a71a,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape stem,xylose_yld,% of xylan,28.7,chol030-4633,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,maplewood,2026-07-08 03:54:21.165553
grape pomace,glucose_yld,% of glucan,75.5,chol049-f714,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,ebony,2026-07-08 03:54:21.165553
grape pomace,glucose_yld,% of glucan,78.9,chol050-3b04,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,ebony,2026-07-08 03:54:21.165553
grape pomace,glucose_yld,% of glucan,66.4,chol051-b0e3,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,ebony,2026-07-08 03:54:21.165553
grape pomace,xylose_yld,% of xylan,46.8,chol052-ef7c,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,ebony,2026-07-08 03:54:21.165553
grape pomace,xylose_yld,% of xylan,47.5,chol053-5564,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,ebony,2026-07-08 03:54:21.165553
grape pomace,xylose_yld,% of xylan,41.1,chol054-8edf,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,ebony,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,58.6,chol073-0695,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,61.3,chol074-4525,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,56.9,chol075-71e6,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,39.9,chol076-a18d,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,42.9,chol077-f9c7,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,42.7,chol078-08c9,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,riverstone,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,67.6,chol097-af15,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,65.6,chol098-1b2a,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,66.1,chol099-04e8,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,56.7,chol100-0d14,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,59.6,chol101-a251,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,53.5,chol102-fc37,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,oakleaf,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,65.5,chol121-51ca,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,63.1,chol122-e1e0,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
tomato pomace,glucose_yld,% of glucan,60.5,chol123-c79f,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,30.6,chol124-d47a,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,33.5,chol125-a906,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
tomato pomace,xylose_yld,% of xylan,31.6,chol126-7721,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,pinecrest,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,41.5,chol169-c3b3,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,44.1,chol170-b338,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,glucose_yld,% of glucan,41.3,chol171-13cc,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,24.7,chol172-92f4,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,25.3,chol173-2ffe,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
olive pomace,xylose_yld,% of xylan,24.0,chol174-ffc0,pass,,,akrishnamoorthy@lbl.gov,2026-07-08 03:54:21.165553,jaguar,2026-07-08 03:54:21.165553
